gender,speed,volume,pitch,english,prompt_class_num,prompt_class_num_normal,prompt_class_num_place,question
gender_female,speed_normal,volume_high,pitch_normal,"A successful conversational style with mothers-in-law involves distinguishing speech patterns marked by moderate pace, unassuming intonation, and dynamic volume.",1-0-2-0,1-0-2-0,,"Distinctive speech is essential for successful communication with mothers-in-law. The style of speaking consisted of moderate speed, unassuming intonation, and dynamic volume."
gender_female,speed_normal,volume_high,pitch_normal,"To communicate successfully with mothers-in-law, it is crucial to adopt a unique speaking style, featuring moderate speed, unassuming intonation, and dynamic volume.",1-0-2-0,1-0-2-0,,"Distinctive speech is essential for successful communication with mothers-in-law. The style of speaking consisted of moderate speed, unassuming intonation, and dynamic volume."
gender_female,speed_normal,volume_high,pitch_normal,"The key to fruitful communication with mothers-in-law lies in adopting a distinctive speaking style, characterized by a moderate pace, unassuming intonation, and dynamic volume.",1-0-2-0,1-0-2-0,,"Distinctive speech is essential for successful communication with mothers-in-law. The style of speaking consisted of moderate speed, unassuming intonation, and dynamic volume."
gender_female,speed_normal,volume_high,pitch_normal,"Successful dialogue with mothers-in-law requires a unique speaking pattern, comprised of moderate speed, unassuming intonation, and dynamic volume.",1-0-2-0,1-0-2-0,,"Distinctive speech is essential for successful communication with mothers-in-law. The style of speaking consisted of moderate speed, unassuming intonation, and dynamic volume."
gender_male,speed_slow,volume_normal,pitch_high,"Craving crisp articulation, moderate pace, and consistent volume.",0-1-0-2,N-1-0-2,,"Desiring scratchy enunciation. I require a voice that speaks at a moderative pace. Throughout the speech, the volume remained typical."
gender_male,speed_slow,volume_normal,pitch_high,Seeking scratch-free enunciation with moderate tempo and steady volume.,0-1-0-2,N-1-0-2,,"Desiring scratchy enunciation. I require a voice that speaks at a moderative pace. Throughout the speech, the volume remained typical."
gender_male,speed_slow,volume_normal,pitch_high,"In need of clear pronunciation, moderate speed, and constant loudness.",0-1-0-2,N-1-0-2,,"Desiring scratchy enunciation. I require a voice that speaks at a moderative pace. Throughout the speech, the volume remained typical."
gender_male,speed_slow,volume_normal,pitch_high,"Looking for articulate delivery, controlled speed, and uniform volume.",0-1-0-2,N-1-0-2,,"Desiring scratchy enunciation. I require a voice that speaks at a moderative pace. Throughout the speech, the volume remained typical."
gender_male,speed_slow,volume_normal,pitch_high,"Wanting precise enunciation, moderate tempo, and steady loudness.",0-1-0-2,N-1-0-2,,"Desiring scratchy enunciation. I require a voice that speaks at a moderative pace. Throughout the speech, the volume remained typical."
gender_male,speed_fast,volume_normal,pitch_low,Low and languid tone seeking authoritative delivery with precision to captivate the audience.,0-2-0-1,0-2-N-1,,In search of a low and languid tone of voice. Authoritative speeches delivered with precision and confidence that capture the attention of the audience (combines decisive delivery and mannish commanding attention).
gender_male,speed_fast,volume_normal,pitch_low,Captivating speeches delivered with a low and commanding tone of voice.,0-2-0-1,0-2-N-1,,In search of a low and languid tone of voice. Authoritative speeches delivered with precision and confidence that capture the attention of the audience (combines decisive delivery and mannish commanding attention).
gender_male,speed_fast,volume_normal,pitch_low,Precision delivery with a low and languid tone that commands attention.,0-2-0-1,0-2-N-1,,In search of a low and languid tone of voice. Authoritative speeches delivered with precision and confidence that capture the attention of the audience (combines decisive delivery and mannish commanding attention).
gender_male,speed_fast,volume_normal,pitch_low,Authoritative speeches delivered with a low and commanding tone to captivate the audience.,0-2-0-1,0-2-N-1,,In search of a low and languid tone of voice. Authoritative speeches delivered with precision and confidence that capture the attention of the audience (combines decisive delivery and mannish commanding attention).
gender_male,speed_fast,volume_normal,pitch_low,Low and commanding delivery seeking precision and authority to capture the audience's attention.,0-2-0-1,0-2-N-1,,In search of a low and languid tone of voice. Authoritative speeches delivered with precision and confidence that capture the attention of the audience (combines decisive delivery and mannish commanding attention).
gender_male,speed_slow,volume_high,pitch_normal,Limping delivery style accompanied by boisterous volume.,0-1-2-0,N-1-2-N,,Boisterous volume with a limping delivery style.
gender_male,speed_slow,volume_high,pitch_normal,Boisterous volume coupled with a limping delivery.,0-1-2-0,N-1-2-N,,Boisterous volume with a limping delivery style.
gender_male,speed_slow,volume_high,pitch_normal,A style of speech that combines boisterous volume and a limping delivery.,0-1-2-0,N-1-2-N,,Boisterous volume with a limping delivery style.
gender_male,speed_slow,volume_high,pitch_normal,Speech that is both boisterously loud and limping in delivery.,0-1-2-0,N-1-2-N,,Boisterous volume with a limping delivery style.
gender_male,speed_slow,volume_high,pitch_normal,Boisterously loud speech delivered with a limping style.,0-1-2-0,N-1-2-N,,Boisterous volume with a limping delivery style.
gender_male,speed_normal,volume_normal,pitch_high,Calm and moderate communication style desired.,0-0-0-2,N-0-0-2,,"In search of a measured, non-shrill communicator. Please generate a standard volume voice."
gender_male,speed_normal,volume_normal,pitch_high,Seeking communicator with a steady tone.,0-0-0-2,N-0-0-2,,"In search of a measured, non-shrill communicator. Please generate a standard volume voice."
gender_male,speed_normal,volume_normal,pitch_high,Non-dramatic and even-keeled speaker preferred.,0-0-0-2,N-0-0-2,,"In search of a measured, non-shrill communicator. Please generate a standard volume voice."
gender_male,speed_normal,volume_normal,pitch_high,Gentle and level-headed delivery requested.,0-0-0-2,N-0-0-2,,"In search of a measured, non-shrill communicator. Please generate a standard volume voice."
gender_male,speed_normal,volume_normal,pitch_high,Looking for a consistent and controlled voice.,0-0-0-2,N-0-0-2,,"In search of a measured, non-shrill communicator. Please generate a standard volume voice."
gender_male,speed_slow,volume_normal,pitch_normal,The speech progressed slowly.,0-1-0-0,N-1-N-N,,The talk unfolded at creep rate.
gender_male,speed_slow,volume_normal,pitch_normal,The presentation proceeded at a snail's pace.,0-1-0-0,N-1-N-N,,The talk unfolded at creep rate.
gender_male,speed_slow,volume_normal,pitch_normal,The delivery moved at a sluggish tempo.,0-1-0-0,N-1-N-N,,The talk unfolded at creep rate.
gender_male,speed_slow,volume_normal,pitch_normal,The address developed gradually.,0-1-0-0,N-1-N-N,,The talk unfolded at creep rate.
gender_male,speed_slow,volume_normal,pitch_normal,The discourse unfolded with a lack of momentum.,0-1-0-0,N-1-N-N,,The talk unfolded at creep rate.
gender_male,speed_fast,volume_normal,pitch_high,"Speaking in a prompt, high-pitched style.",0-2-0-2,N-2-N-2,,"Speaking with a prompt, high-pitched tone."
gender_male,speed_fast,volume_normal,pitch_high,"Employing a high-pitched, prompt delivery.",0-2-0-2,N-2-N-2,,"Speaking with a prompt, high-pitched tone."
gender_male,speed_fast,volume_normal,pitch_high,"Uttering with a prompt, high-pitched pitch.",0-2-0-2,N-2-N-2,,"Speaking with a prompt, high-pitched tone."
gender_male,speed_fast,volume_normal,pitch_high,"Using a high-pitched, prompt tone.",0-2-0-2,N-2-N-2,,"Speaking with a prompt, high-pitched tone."
gender_male,speed_fast,volume_normal,pitch_high,Delivering with a tone that is prompt and high-pitched.,0-2-0-2,N-2-N-2,,"Speaking with a prompt, high-pitched tone."
gender_male,speed_normal,volume_low,pitch_high,Childish and fluctuating speech with screechy undertones.,0-0-1-2,0-N-1-2,,Screechy and fluctuating speech with a childlike tone.
gender_male,speed_normal,volume_low,pitch_high,"Screeching, childlike speech with inconsistent tone.",0-0-1-2,0-N-1-2,,Screechy and fluctuating speech with a childlike tone.
gender_male,speed_normal,volume_low,pitch_high,Whiny and fluctuating speech with a juvenile tone.,0-0-1-2,0-N-1-2,,Screechy and fluctuating speech with a childlike tone.
gender_male,speed_normal,volume_low,pitch_high,Childish tones mixed with screechy utterances and fluctuating pitch.,0-0-1-2,0-N-1-2,,Screechy and fluctuating speech with a childlike tone.
gender_male,speed_normal,volume_low,pitch_high,"A speech style characterized by screechy, childlike tones with wavering pitch.",0-0-1-2,0-N-1-2,,Screechy and fluctuating speech with a childlike tone.
gender_male,speed_slow,volume_normal,pitch_low,Calm and tailored speech.,0-1-0-1,0-1-N-1,,Composed and serene vocalization. Generation of gender-specific voice.
gender_male,speed_slow,volume_normal,pitch_low,Gender-tailored vocal delivery.,0-1-0-1,0-1-N-1,,Composed and serene vocalization. Generation of gender-specific voice.
gender_male,speed_slow,volume_normal,pitch_low,Serene and personalized speaking style.,0-1-0-1,0-1-N-1,,Composed and serene vocalization. Generation of gender-specific voice.
gender_male,speed_slow,volume_normal,pitch_low,Unperturbed and gender-adapted vocalization.,0-1-0-1,0-1-N-1,,Composed and serene vocalization. Generation of gender-specific voice.
gender_male,speed_slow,volume_normal,pitch_low,Composed and individualized voice projection.,0-1-0-1,0-1-N-1,,Composed and serene vocalization. Generation of gender-specific voice.
gender_male,speed_slow,volume_low,pitch_low,"Soothing, smooth, and bass-infused speech style.",0-1-1-1,N-1-1-1,,Smooth and calm speaking pattern infused with a soothing bass-like quality.
gender_male,speed_slow,volume_low,pitch_low,"Calm, bass-heavy, and smooth speaking pattern.",0-1-1-1,N-1-1-1,,Smooth and calm speaking pattern infused with a soothing bass-like quality.
gender_male,speed_slow,volume_low,pitch_low,A smooth and soothing speech style with a bass undertone.,0-1-1-1,N-1-1-1,,Smooth and calm speaking pattern infused with a soothing bass-like quality.
gender_male,speed_slow,volume_low,pitch_low,Calmly spoken with a smooth quality and bass infusion.,0-1-1-1,N-1-1-1,,Smooth and calm speaking pattern infused with a soothing bass-like quality.
gender_male,speed_slow,volume_low,pitch_low,"A speech style that is both smooth and calming, carrying a bass-like resonance.",0-1-1-1,N-1-1-1,,Smooth and calm speaking pattern infused with a soothing bass-like quality.
gender_female,speed_slow,volume_high,pitch_normal,Moderate speed and variable volume speech style requested to sound like a woman.,1-1-2-0,1-1-2-N,,Variable volume and a moderate speed defined the style of speech. Please give me a dames voice.
gender_female,speed_slow,volume_high,pitch_normal,A speech style with variable volume and moderate pace requested in a female voice.,1-1-2-0,1-1-2-N,,Variable volume and a moderate speed defined the style of speech. Please give me a dames voice.
gender_female,speed_slow,volume_high,pitch_normal,Requesting a female voice to deliver speech with variable volume and moderate speed.,1-1-2-0,1-1-2-N,,Variable volume and a moderate speed defined the style of speech. Please give me a dames voice.
gender_female,speed_slow,volume_high,pitch_normal,Female voice required for speech with a variable volume and moderate pace.,1-1-2-0,1-1-2-N,,Variable volume and a moderate speed defined the style of speech. Please give me a dames voice.
gender_female,speed_slow,volume_high,pitch_normal,Speech with fluctuating volume and moderate tempo requested to be delivered by a female voice.,1-1-2-0,1-1-2-N,,Variable volume and a moderate speed defined the style of speech. Please give me a dames voice.
gender_male,speed_normal,volume_low,pitch_normal,Subtle gendered speech with a natural pitch.,0-0-1-0,0-N-1-0,,The speaker's voice was faint. Gender-specific speech using a natural pitch.
gender_male,speed_normal,volume_low,pitch_normal,"Soft-spoken, gender-specific speech.",0-0-1-0,0-N-1-0,,The speaker's voice was faint. Gender-specific speech using a natural pitch.
gender_male,speed_normal,volume_low,pitch_normal,Stealthy gendered speech with a natural pitch.,0-0-1-0,0-N-1-0,,The speaker's voice was faint. Gender-specific speech using a natural pitch.
gender_male,speed_normal,volume_low,pitch_normal,"Muted, gendered speech with a natural pitch.",0-0-1-0,0-N-1-0,,The speaker's voice was faint. Gender-specific speech using a natural pitch.
gender_male,speed_normal,volume_low,pitch_normal,Delicate gendered speech with a natural pitch.,0-0-1-0,0-N-1-0,,The speaker's voice was faint. Gender-specific speech using a natural pitch.
gender_male,speed_normal,volume_normal,pitch_low,Monotonous speaking style and desire for gender-specific tone.,0-0-0-1,0-0-0-1,,Universally paced speech paired with low-key pitch and routine volume. Request for gender-specific voice.
gender_male,speed_normal,volume_normal,pitch_low,"Uniform rhythm and unobtrusive intonation, with emphasis on gender-specific voice.",0-0-0-1,0-0-0-1,,Universally paced speech paired with low-key pitch and routine volume. Request for gender-specific voice.
gender_male,speed_normal,volume_normal,pitch_low,"Consistent tempo and subdued pitch, along with gender-specific vocal preference.",0-0-0-1,0-0-0-1,,Universally paced speech paired with low-key pitch and routine volume. Request for gender-specific voice.
gender_male,speed_normal,volume_normal,pitch_low,"Even delivery and understated modulation, coupled with request for gender-specific voice.",0-0-0-1,0-0-0-1,,Universally paced speech paired with low-key pitch and routine volume. Request for gender-specific voice.
gender_male,speed_normal,volume_normal,pitch_low,"Overall uniformity in pace and pitch, with emphasis on gender-specific tone.",0-0-0-1,0-0-0-1,,Universally paced speech paired with low-key pitch and routine volume. Request for gender-specific voice.
gender_female,speed_fast,volume_low,pitch_normal,"Project requires mother-in-law speech with unemotional, low-pitched tone and fast speed of delivery.",1-2-1-0,1-2-1-0,,Mother-in-law speech needed: unemotional and low-pitched tone required for project. Seeking a voice that speaks at a fastly speed.
gender_female,speed_fast,volume_low,pitch_normal,"Seeking mother-in-law speech with emotionless, low-toned voice delivered rapidly.",1-2-1-0,1-2-1-0,,Mother-in-law speech needed: unemotional and low-pitched tone required for project. Seeking a voice that speaks at a fastly speed.
gender_female,speed_fast,volume_low,pitch_normal,"Mother-in-law speech needed for project with fast-paced, unemotional delivery and low-pitched tone.",1-2-1-0,1-2-1-0,,Mother-in-law speech needed: unemotional and low-pitched tone required for project. Seeking a voice that speaks at a fastly speed.
gender_female,speed_fast,volume_low,pitch_normal,"Requesting a mother-in-law style speech with a quick, unemotional tone and low pitch for project.",1-2-1-0,1-2-1-0,,Mother-in-law speech needed: unemotional and low-pitched tone required for project. Seeking a voice that speaks at a fastly speed.
gender_female,speed_fast,volume_low,pitch_normal,"In search of mother-in-law speech with emotionless, low-pitched tone delivered at a fast speed for project.",1-2-1-0,1-2-1-0,,Mother-in-law speech needed: unemotional and low-pitched tone required for project. Seeking a voice that speaks at a fastly speed.
gender_male,speed_slow,volume_high,pitch_low,Slowly and loudly spoken by a male,0-1-2-1,0-1-2-1,,Loudly speaking with a slow cadence and a male identity.
gender_male,speed_slow,volume_high,pitch_low,Male speaker with deliberate and loud pacing,0-1-2-1,0-1-2-1,,Loudly speaking with a slow cadence and a male identity.
gender_male,speed_slow,volume_high,pitch_low,"Loud, deliberate delivery from a male voice",0-1-2-1,0-1-2-1,,Loudly speaking with a slow cadence and a male identity.
gender_male,speed_slow,volume_high,pitch_low,"Deliberate, slow and loud speech from a male",0-1-2-1,0-1-2-1,,Loudly speaking with a slow cadence and a male identity.
gender_male,speed_slow,volume_high,pitch_low,Slow and loud cadence in a male speaker's delivery,0-1-2-1,0-1-2-1,,Loudly speaking with a slow cadence and a male identity.
gender_female,speed_fast,volume_normal,pitch_low,A pleasant mother-in-law speech style with varied tone and pace.,1-2-0-1,1-2-0-1,,The volume of the speech was intermediate throughout. Desired mother-in-law speech style combines relaxed pace with distinct voice and hastened tempo.
gender_female,speed_fast,volume_normal,pitch_low,Mother-in-law speech style with a mix of calmness and vigor.,1-2-0-1,1-2-0-1,,The volume of the speech was intermediate throughout. Desired mother-in-law speech style combines relaxed pace with distinct voice and hastened tempo.
gender_female,speed_fast,volume_normal,pitch_low,An ideal mother-in-law speech style with moderate volume and rhythmic pace.,1-2-0-1,1-2-0-1,,The volume of the speech was intermediate throughout. Desired mother-in-law speech style combines relaxed pace with distinct voice and hastened tempo.
gender_female,speed_fast,volume_normal,pitch_low,A desired mother-in-law speech style with a balance of speed and clarity.,1-2-0-1,1-2-0-1,,The volume of the speech was intermediate throughout. Desired mother-in-law speech style combines relaxed pace with distinct voice and hastened tempo.
gender_female,speed_fast,volume_normal,pitch_low,A perfect mother-in-law speech style with consistent volume and varied tempo.,1-2-0-1,1-2-0-1,,The volume of the speech was intermediate throughout. Desired mother-in-law speech style combines relaxed pace with distinct voice and hastened tempo.
gender_female,speed_normal,volume_normal,pitch_low,"Seeking a consistent, unvarying orator for a feminine audience.",1-0-0-1,1-0-0-1,,"Searching for a steady, monotone speaker suitable for a female audience."
gender_female,speed_normal,volume_normal,pitch_low,"Pursuing a poised, unchanging presenter fit for a female crowd.",1-0-0-1,1-0-0-1,,"Searching for a steady, monotone speaker suitable for a female audience."
gender_female,speed_normal,volume_normal,pitch_low,"Hunting for a stable, unfluctuating narrator appropriate for a women's audience.",1-0-0-1,1-0-0-1,,"Searching for a steady, monotone speaker suitable for a female audience."
gender_female,speed_normal,volume_normal,pitch_low,"Looking for a constant, unchanging speaker fitting for a female listenership.",1-0-0-1,1-0-0-1,,"Searching for a steady, monotone speaker suitable for a female audience."
gender_female,speed_normal,volume_normal,pitch_low,"Scouting for a continuous, unbroken communicator suitable for a female congregation.",1-0-0-1,1-0-0-1,,"Searching for a steady, monotone speaker suitable for a female audience."
gender_male,speed_fast,volume_low,pitch_low,Brusque and low-volume speech akin to a sibling's.,0-2-1-1,0-2-1-1,,Requesting rapid and deep-toned speech reminiscent of a brother. The volume of the speech was mumble throughout.
gender_male,speed_fast,volume_low,pitch_low,"Rapid, low-pitched speech with a fraternal tone.",0-2-1-1,0-2-1-1,,Requesting rapid and deep-toned speech reminiscent of a brother. The volume of the speech was mumble throughout.
gender_male,speed_fast,volume_low,pitch_low,"Muttered speech infused with swift, brotherly intonation.",0-2-1-1,0-2-1-1,,Requesting rapid and deep-toned speech reminiscent of a brother. The volume of the speech was mumble throughout.
gender_male,speed_fast,volume_low,pitch_low,Brotherly speaking style that encompasses a quick pace and quiet volume.,0-2-1-1,0-2-1-1,,Requesting rapid and deep-toned speech reminiscent of a brother. The volume of the speech was mumble throughout.
gender_male,speed_fast,volume_low,pitch_low,Mumbled fraternal speech marked by speedy delivery.,0-2-1-1,0-2-1-1,,Requesting rapid and deep-toned speech reminiscent of a brother. The volume of the speech was mumble throughout.
gender_female,speed_normal,volume_high,pitch_low,Loud and husky-voiced speech style favored by articulate women.,1-0-2-1,1-N-2-1,,Loudness was a constant feature of the speech. Husky-voiced and articulate feminine speakers preferred.
gender_female,speed_normal,volume_high,pitch_low,Constant loudness and preference for husky and articulate female speakers.,1-0-2-1,1-N-2-1,,Loudness was a constant feature of the speech. Husky-voiced and articulate feminine speakers preferred.
gender_female,speed_normal,volume_high,pitch_low,"The preferred style entails constant loudness and husky, articulate female speakers.",1-0-2-1,1-N-2-1,,Loudness was a constant feature of the speech. Husky-voiced and articulate feminine speakers preferred.
gender_female,speed_normal,volume_high,pitch_low,"Speech style characterized by loudness and favored by articulate, husky-voiced women.",1-0-2-1,1-N-2-1,,Loudness was a constant feature of the speech. Husky-voiced and articulate feminine speakers preferred.
gender_female,speed_normal,volume_high,pitch_low,Articulate women with husky voices prefer a loud speech style.,1-0-2-1,1-N-2-1,,Loudness was a constant feature of the speech. Husky-voiced and articulate feminine speakers preferred.
gender_female,speed_slow,volume_normal,pitch_low,"Motherly, languid, circumspect speech required.",1-1-0-1,1-1-N-1,,I need a mother-specific voice for this project. A languid pitch is desired for speech. The lecturer spoke with circumspection.
gender_female,speed_slow,volume_normal,pitch_low,"Project requires a cautious, gentle, maternal tone.",1-1-0-1,1-1-N-1,,I need a mother-specific voice for this project. A languid pitch is desired for speech. The lecturer spoke with circumspection.
gender_female,speed_slow,volume_normal,pitch_low,"Speech must have a nurturing, relaxed, thoughtful delivery.",1-1-0-1,1-1-N-1,,I need a mother-specific voice for this project. A languid pitch is desired for speech. The lecturer spoke with circumspection.
gender_female,speed_slow,volume_normal,pitch_low,"Languorous, careful, maternal style needed for presentation.",1-1-0-1,1-1-N-1,,I need a mother-specific voice for this project. A languid pitch is desired for speech. The lecturer spoke with circumspection.
gender_female,speed_slow,volume_normal,pitch_low,"Seek a speech that incorporates a motherly, measured delivery.",1-1-0-1,1-1-N-1,,I need a mother-specific voice for this project. A languid pitch is desired for speech. The lecturer spoke with circumspection.
gender_male,speed_normal,volume_high,pitch_high,Dynamic and fair speech with acute pitch modulation.,0-0-2-2,0-0-2-2,,Equitable speech synthesis. The speaker uses a acutely pitch. The volume of the speech fluctuated between bellowing and bellowing.
gender_male,speed_normal,volume_high,pitch_high,Equitable speech delivery featuring varying volume levels and acute pitch.,0-0-2-2,0-0-2-2,,Equitable speech synthesis. The speaker uses a acutely pitch. The volume of the speech fluctuated between bellowing and bellowing.
gender_male,speed_normal,volume_high,pitch_high,Speech characterized by fairness and pitch variations from low to high.,0-0-2-2,0-0-2-2,,Equitable speech synthesis. The speaker uses a acutely pitch. The volume of the speech fluctuated between bellowing and bellowing.
gender_male,speed_normal,volume_high,pitch_high,A balanced and expressive speech with fluctuating volume and acute pitch.,0-0-2-2,0-0-2-2,,Equitable speech synthesis. The speaker uses a acutely pitch. The volume of the speech fluctuated between bellowing and bellowing.
gender_male,speed_normal,volume_high,pitch_high,Equitable and dynamic speech with acute pitch changes and varied volume levels.,0-0-2-2,0-0-2-2,,Equitable speech synthesis. The speaker uses a acutely pitch. The volume of the speech fluctuated between bellowing and bellowing.
gender_female,speed_slow,volume_high,pitch_high,Distinctive and strategic tone for effective mother-in-law communication.,1-1-2-2,1-1-2-2,,Essential for effective mother-in-law communication is a distinctive tone. Strategic and resonant delivery.
gender_female,speed_slow,volume_high,pitch_high,Resonant delivery with a distinctive tone for successful communication with mother-in-law.,1-1-2-2,1-1-2-2,,Essential for effective mother-in-law communication is a distinctive tone. Strategic and resonant delivery.
gender_female,speed_slow,volume_high,pitch_high,Effective communication with mother-in-law through a distinctive and strategic delivery.,1-1-2-2,1-1-2-2,,Essential for effective mother-in-law communication is a distinctive tone. Strategic and resonant delivery.
gender_female,speed_slow,volume_high,pitch_high,Mother-in-law communication made effective through a resonant and distinctive tone.,1-1-2-2,1-1-2-2,,Essential for effective mother-in-law communication is a distinctive tone. Strategic and resonant delivery.
gender_female,speed_slow,volume_high,pitch_high,Achieving successful communication with mother-in-law through a strategic and distinctive delivery.,1-1-2-2,1-1-2-2,,Essential for effective mother-in-law communication is a distinctive tone. Strategic and resonant delivery.
gender_female,speed_normal,volume_normal,pitch_normal,Consistently gender congruent speech.,1-0-0-0,1-N-0-N,,Consistent volume and gender congruent voice
gender_female,speed_normal,volume_normal,pitch_normal,Uniform gender-consistent vocal tone.,1-0-0-0,1-N-0-N,,Consistent volume and gender congruent voice
gender_female,speed_normal,volume_normal,pitch_normal,Stably consistent gender matching voice.,1-0-0-0,1-N-0-N,,Consistent volume and gender congruent voice
gender_female,speed_normal,volume_normal,pitch_normal,Unwavering congruent vocal delivery.,1-0-0-0,1-N-0-N,,Consistent volume and gender congruent voice
gender_female,speed_normal,volume_normal,pitch_normal,Steady gender-aligned speech pattern.,1-0-0-0,1-N-0-N,,Consistent volume and gender congruent voice
gender_male,speed_fast,volume_low,pitch_high,Shrill and subdued authoritative delivery.,0-2-1-2,N-2-1-2,,The pitch of this speech is shrills. Subdued speech. Authoritative delivery with speed and certainty.
gender_male,speed_fast,volume_low,pitch_high,"Authoritative speech with both speed and certainty, yet a shrill and subdued pitch.",0-2-1-2,N-2-1-2,,The pitch of this speech is shrills. Subdued speech. Authoritative delivery with speed and certainty.
gender_male,speed_fast,volume_low,pitch_high,"The speech style is a combination of shrills and subdued delivery, with an authoritative, fast-paced, and certain pitch.",0-2-1-2,N-2-1-2,,The pitch of this speech is shrills. Subdued speech. Authoritative delivery with speed and certainty.
gender_male,speed_fast,volume_low,pitch_high,"The speaker's delivery is shrill and subdued, yet authoritative and delivered with a speedy and certain pace.",0-2-1-2,N-2-1-2,,The pitch of this speech is shrills. Subdued speech. Authoritative delivery with speed and certainty.
gender_male,speed_fast,volume_low,pitch_high,"An authoritative delivery that combines speed, certainty, and both shrill and subdued pitches.",0-2-1-2,N-2-1-2,,The pitch of this speech is shrills. Subdued speech. Authoritative delivery with speed and certainty.
gender_male,speed_fast,volume_high,pitch_low,"The speaker demonstrated a prompt, effective and gender-tuned delivery with a varying ringingly volume and low pitch.",0-2-2-1,0-2-2-1,,The speaker's speed of speech was prompt and effective. The speech had a varying ringingly volume. Voice tuning to match gender. The speaker's pitch is low.
gender_male,speed_fast,volume_high,pitch_low,"With a gender-tuned, low-pitched voice, the speaker delivered a prompt and effective speech that varied in volume.",0-2-2-1,0-2-2-1,,The speaker's speed of speech was prompt and effective. The speech had a varying ringingly volume. Voice tuning to match gender. The speaker's pitch is low.
gender_male,speed_fast,volume_high,pitch_low,"Demonstrating a low pitch and a varying, ringingly volume, the speaker delivered a prompt and effective speech with gender-tuned delivery.",0-2-2-1,0-2-2-1,,The speaker's speed of speech was prompt and effective. The speech had a varying ringingly volume. Voice tuning to match gender. The speaker's pitch is low.
gender_male,speed_fast,volume_high,pitch_low,"An effective, prompt speech was delivered with gender-tuned, low-pitched voice and varying, ringingly volume by the speaker.",0-2-2-1,0-2-2-1,,The speaker's speed of speech was prompt and effective. The speech had a varying ringingly volume. Voice tuning to match gender. The speaker's pitch is low.
gender_male,speed_fast,volume_high,pitch_low,"The speaker utilized a gender-tuned, low-pitched voice with a varying, ringingly volume for an effective and prompt speech.",0-2-2-1,0-2-2-1,,The speaker's speed of speech was prompt and effective. The speech had a varying ringingly volume. Voice tuning to match gender. The speaker's pitch is low.
gender_female,speed_fast,volume_normal,pitch_normal,Rapid fire mother-in-law style pitch.,1-2-0-0,1-2-N-0,,Typical pitch speech in mother-in-law style at a fast pace.
gender_female,speed_fast,volume_normal,pitch_normal,Mother-in-law pitch delivered at breakneck speed.,1-2-0-0,1-2-N-0,,Typical pitch speech in mother-in-law style at a fast pace.
gender_female,speed_fast,volume_normal,pitch_normal,Fast-paced mother-in-law pitch delivery.,1-2-0-0,1-2-N-0,,Typical pitch speech in mother-in-law style at a fast pace.
gender_female,speed_fast,volume_normal,pitch_normal,High-speed mother-in-law style pitch.,1-2-0-0,1-2-N-0,,Typical pitch speech in mother-in-law style at a fast pace.
gender_female,speed_fast,volume_normal,pitch_normal,Quickfire mother-in-law pitch style.,1-2-0-0,1-2-N-0,,Typical pitch speech in mother-in-law style at a fast pace.
gender_female,speed_slow,volume_normal,pitch_normal,Gender-neutral speech with a moderate volume and mild gendered language.,1-1-0-0,1-1-0-0,,I'm looking for a voice with a average loudness volume level. Gender-neutral speech with mild gendered language and a regular tone.
gender_female,speed_slow,volume_normal,pitch_normal,"Regular tone, moderate volume, and mild gendered language define the desired speaking style.",1-1-0-0,1-1-0-0,,I'm looking for a voice with a average loudness volume level. Gender-neutral speech with mild gendered language and a regular tone.
gender_female,speed_slow,volume_normal,pitch_normal,"An ideal speaking style would incorporate moderate volume with gender-neutral and mildly gendered language, while maintaining a regular tone.",1-1-0-0,1-1-0-0,,I'm looking for a voice with a average loudness volume level. Gender-neutral speech with mild gendered language and a regular tone.
gender_female,speed_slow,volume_normal,pitch_normal,"The preferred speech style is gender-neutral with a moderate volume and occasional gendered language, delivered in a regular tone.",1-1-0-0,1-1-0-0,,I'm looking for a voice with a average loudness volume level. Gender-neutral speech with mild gendered language and a regular tone.
gender_female,speed_slow,volume_normal,pitch_normal,"The desired speaking style combines gender-neutral language with a moderate volume, and a regular tone, with occasional mild gendered language.",1-1-0-0,1-1-0-0,,I'm looking for a voice with a average loudness volume level. Gender-neutral speech with mild gendered language and a regular tone.
gender_male,speed_normal,volume_high,pitch_normal,Seeking an orator with steady delivery and powerful vocalization.,0-0-2-0,N-0-2-N,,Desiring a speaker with a consistent manner and robust projection.
gender_male,speed_normal,volume_high,pitch_normal,In need of a speaker who maintains a coherent style and projects clearly.,0-0-2-0,N-0-2-N,,Desiring a speaker with a consistent manner and robust projection.
gender_male,speed_normal,volume_high,pitch_normal,Searching for a speaker who exhibits consistent mannerism and strong projection.,0-0-2-0,N-0-2-N,,Desiring a speaker with a consistent manner and robust projection.
gender_male,speed_normal,volume_high,pitch_normal,Looking for someone who can speak steadily and project with strength.,0-0-2-0,N-0-2-N,,Desiring a speaker with a consistent manner and robust projection.
gender_male,speed_normal,volume_high,pitch_normal,Wanting a speaker who presents with a consistent style and projects with vigor.,0-0-2-0,N-0-2-N,,Desiring a speaker with a consistent manner and robust projection.
gender_male,speed_fast,volume_low,pitch_normal,Confident and polished with a balanced pitch.,0-2-1-0,0-2-1-0,,Men employ a brisk but unsure voice. Can you help me find a voice that sounds balanced pitched?
